,experiment_id,qualitative_outcome,disease_id,disease_name,organism_id,organism_name
9216,9807,Elevated,304,Bladder cancer,238,Ralstonia
9217,9808,Elevated,304,Bladder cancer,290,Anoxybacillus
9218,9809,Elevated,304,Bladder cancer,450,Geobacillus
9219,9810,Reduced,304,Bladder cancer,1,Lactobacillus
9220,9811,Reduced,304,Bladder cancer,44,Prevotella
9221,9812,Reduced,304,Bladder cancer,219,Ruminococcaceae
9222,9813,Elevated,55,Pancreatic cancer,247,Haemophilus
9223,9814,Elevated,55,Pancreatic cancer,55,Lachnospiraceae
9224,9815,Elevated,55,Pancreatic cancer,220,Bacteroidaceae
9225,9816,Elevated,55,Pancreatic cancer,257,Staphylococcaceae
9226,9817,Elevated,76,Polycystic Ovary Syndrome,525,Fusobacteria
9227,9818,Reduced,76,Polycystic Ovary Syndrome,264,Lactococcus
9228,9819,Reduced,76,Polycystic Ovary Syndrome,616,Alloprevotella
9229,9820,Reduced,76,Polycystic Ovary Syndrome,1,Lactobacillus
9230,9821,Reduced,76,Polycystic Ovary Syndrome,44,Prevotella
9231,9822,Elevated,62,Rheumatoid Arthritis,625,Shewanella
9232,9823,Elevated,62,Rheumatoid Arthritis,554,Halomonas
9233,9824,Reduced,62,Rheumatoid Arthritis,251,Granulicatella
9234,9825,Reduced,62,Rheumatoid Arthritis,74,Shigella
9235,9826,Reduced,62,Rheumatoid Arthritis,249,Gemella
9236,9827,Reduced,62,Rheumatoid Arthritis,93,Staphylococcus
9237,9828,Reduced,62,Rheumatoid Arthritis,645,Achromobacter
9238,9829,Reduced,62,Rheumatoid Arthritis,62,Streptococcus
9239,9830,Reduced,62,Rheumatoid Arthritis,83,Serratia
9240,9831,Reduced,62,Rheumatoid Arthritis,250,Corynebacterium
9241,9832,Reduced,62,Rheumatoid Arthritis,833,Defluviitalea
9242,9833,Reduced,62,Rheumatoid Arthritis,1008,Neisseria oralis
9243,9834,Reduced,62,Rheumatoid Arthritis,247,Haemophilus
9244,9835,Reduced,62,Rheumatoid Arthritis,78,Parvimonas
9245,9836,Reduced,62,Rheumatoid Arthritis,303,Eubacterium yurii
9246,9837,Elevated,62,Rheumatoid Arthritis,135,Actinomyces
9247,9838,Elevated,62,Rheumatoid Arthritis,44,Prevotella
9248,9839,Elevated,62,Rheumatoid Arthritis,89,Selenomonas
9249,9843,Elevated,175,Atrophic gastritis,36,Bacteroides
9250,9844,Elevated,175,Atrophic gastritis,53,Parabacteroides
9251,9845,Reduced,175,Atrophic gastritis,14,Roseburia
9252,9846,Reduced,175,Atrophic gastritis,65,Faecalibacterium
9253,9847,Elevated,175,Atrophic gastritis,232,Enterobacteriaceae
9254,9848,Reduced,175,Atrophic gastritis,233,Bifidobacteriaceae
9255,9849,Reduced,175,Atrophic gastritis,55,Lachnospiraceae
9256,9850,Reduced,175,Atrophic gastritis,241,Lactobacillaceae
9257,9851,Elevated,354,Huntington's Disease,944,Candida
9258,9852,Elevated,354,Huntington's Disease,1343,Davidiella
9259,9853,Elevated,354,Huntington's Disease,1155,Rhodotorula
9260,9854,Elevated,354,Huntington's Disease,1088,Malassezia
9261,9855,Elevated,354,Huntington's Disease,1539,Xylaria
9262,9856,Elevated,354,Huntington's Disease,1538,Ramularia
9263,9857,Elevated,354,Huntington's Disease,319,Pseudomonas
9264,9858,Elevated,354,Huntington's Disease,1492,Cutibacterium
9265,9859,Elevated,354,Huntington's Disease,51,Escherichia coli
9266,9860,Elevated,354,Huntington's Disease,317,Acinetobacter
9267,9861,Elevated,354,Huntington's Disease,371,Burkholderia
9268,9862,Reduced,156,Non-alcoholic fatty liver disease,1,Lactobacillus
9269,9863,Reduced,156,Non-alcoholic fatty liver disease,213,Oscillibacter
9270,9864,Reduced,156,Non-alcoholic fatty liver disease,639,Ruminiclostridium
9271,9865,Elevated,156,Non-alcoholic fatty liver disease,801,Phascolarctobacterium succinatutens
9272,9866,Reduced,156,Non-alcoholic fatty liver disease,1475,Parabacteroides johnsonii
9273,9867,Elevated,156,Non-alcoholic fatty liver disease,123,Klebsiella pneumoniae
9274,9868,Elevated,156,Non-alcoholic fatty liver disease,1540,Kluyvera ascorbata
9275,9869,Elevated,8,Obesity,801,Phascolarctobacterium succinatutens
9276,9870,Reduced,8,Obesity,1,Lactobacillus
9277,9871,Reduced,8,Obesity,213,Oscillibacter
9278,9872,Reduced,8,Obesity,639,Ruminiclostridium
9279,9873,Reduced,8,Obesity,52,Alistipes
9280,9874,Reduced,8,Obesity,325,Paraprevotella
9281,9875,Reduced,8,Obesity,1173,Bacteroides clarus
9282,9876,Reduced,8,Obesity,611,Odoribacter splanchnicus
9283,9877,Elevated,8,Obesity,123,Klebsiella pneumoniae
9284,9878,Elevated,8,Obesity,1540,Kluyvera ascorbata
9285,9879,Reduced,8,Obesity,1248,Helicobacter pylori
9286,9880,Elevated,178,Smoking,62,Streptococcus
9287,9881,Elevated,178,Smoking,44,Prevotella
9288,9882,Elevated,178,Smoking,35,Veillonella
9289,9883,Reduced,178,Smoking,248,Neisseria
9290,9884,Reduced,190,Otitis Media,402,Rothia mucilaginosa
9291,9885,Reduced,190,Otitis Media,62,Streptococcus
9292,9886,Reduced,190,Otitis Media,401,Veillonella dispar
9293,9887,Reduced,190,Otitis Media,24,Prevotella melaninogenica
9294,9888,Reduced,355,Cerebral autosomal dominant arteriopathy with subcortical infarcts and leukoencephalopathy,453,Megasphaera
9295,9889,Reduced,355,Cerebral autosomal dominant arteriopathy with subcortical infarcts and leukoencephalopathy,66,Acidaminococcus
9296,9890,Elevated,355,Cerebral autosomal dominant arteriopathy with subcortical infarcts and leukoencephalopathy,379,Barnesiellaceae
9297,9891,Elevated,355,Cerebral autosomal dominant arteriopathy with subcortical infarcts and leukoencephalopathy,64,Lachnospira
9298,9892,Elevated,355,Cerebral autosomal dominant arteriopathy with subcortical infarcts and leukoencephalopathy,130,Odoribacter
9299,9893,Elevated,355,Cerebral autosomal dominant arteriopathy with subcortical infarcts and leukoencephalopathy,78,Parvimonas
9300,9894,Elevated,181,Trichomonas vaginalis infection,78,Parvimonas
9301,9895,Elevated,181,Trichomonas vaginalis infection,44,Prevotella
9302,9896,Elevated,195,Chlamydia,331,Anaerococcus
9303,9897,Elevated,195,Chlamydia,185,Collinsella
9304,9898,Elevated,195,Chlamydia,250,Corynebacterium
9305,9899,Elevated,195,Chlamydia,80,Dialister
9306,9900,Elevated,356,Kaposi's sarcoma,250,Corynebacterium
9307,9902,Elevated,356,Kaposi's sarcoma,80,Dialister
9308,9903,Elevated,356,Kaposi's sarcoma,1433,Shuttleworthia satelles
9309,9904,Reduced,356,Kaposi's sarcoma,92,Aggregatibacter
9310,9905,Reduced,356,Kaposi's sarcoma,687,Lautropia
9311,9906,Reduced,356,Kaposi's sarcoma,329,Porphyromonas
9312,9907,Reduced,356,Kaposi's sarcoma,249,Gemella
9313,9908,Elevated,27,Parkinson's Disease,67,Akkermansia
9314,9909,Elevated,27,Parkinson's Disease,33,Bifidobacterium
9315,9910,Reduced,27,Parkinson's Disease,44,Prevotella
9316,9911,Elevated,42,Ankylosing spondylitis,144,Flavonifractor plautii
9317,9912,Elevated,42,Ankylosing spondylitis,213,Oscillibacter
9318,9913,Elevated,42,Ankylosing spondylitis,183,Parabacteroides distasonis
9319,9914,Elevated,42,Ankylosing spondylitis,1541,Bacteroides nordii
9320,9916,Elevated,307,Seborrheic dermatitis,561,Brevibacterium
9321,9918,Elevated,307,Seborrheic dermatitis,1542,Mycosphaerella
9322,9919,Reduced,307,Seborrheic dermatitis,1086,Aspergillus
9323,9920,Reduced,307,Seborrheic dermatitis,1543,Ganoderma
9324,9921,Reduced,307,Seborrheic dermatitis,1544,Exidia
9325,9922,Reduced,307,Seborrheic dermatitis,1545,Pilatoporus
9326,9923,Reduced,307,Seborrheic dermatitis,1546,Engyodontium
9327,9925,Reduced,307,Seborrheic dermatitis,1083,Hyphomicrobium
9328,9926,Reduced,307,Seborrheic dermatitis,84,Proteus
9329,9927,Reduced,307,Seborrheic dermatitis,1168,Devosia
9330,9928,Reduced,307,Seborrheic dermatitis,36,Bacteroides
9331,9929,Elevated,307,Seborrheic dermatitis,1088,Malassezia
9332,9930,Elevated,307,Seborrheic dermatitis,93,Staphylococcus
9333,9931,Reduced,307,Seborrheic dermatitis,319,Pseudomonas
9334,9932,Elevated,288,Cholestasis,9,Clostridium
9335,9933,Elevated,288,Cholestasis,426,Streptococcus salivarius
9336,9934,Elevated,288,Cholestasis,232,Enterobacteriaceae
9337,9935,Elevated,288,Cholestasis,35,Veillonella
9338,9936,Elevated,288,Cholestasis,191,Clostridium butyricum
9339,9937,Reduced,288,Cholestasis,20,Ruminococcus gnavus
9340,9938,Reduced,288,Cholestasis,1148,Coprococcus comes
9341,9939,Reduced,288,Cholestasis,33,Bifidobacterium
9342,9940,Reduced,288,Cholestasis,860,Blautia wexlerae
9343,9941,Reduced,288,Cholestasis,144,Flavonifractor plautii
9344,9942,Reduced,288,Cholestasis,767,Bacteroides dorei
9345,9943,Reduced,288,Cholestasis,6,Faecalibacterium prausnitzii
9346,9944,Reduced,288,Cholestasis,240,Bacteroides fragilis
9347,9945,Reduced,288,Cholestasis,1547,Eggerthella sinensis
9348,9946,Elevated,350,Extrinsic black stain,135,Actinomyces
9349,9947,Elevated,350,Extrinsic black stain,588,Cardiobacterium
9350,9948,Elevated,350,Extrinsic black stain,247,Haemophilus
9351,9949,Elevated,350,Extrinsic black stain,250,Corynebacterium
9352,9950,Elevated,350,Extrinsic black stain,284,Tannerella
9353,9951,Elevated,350,Extrinsic black stain,94,Treponema
9354,9952,Reduced,350,Extrinsic black stain,291,Campylobacter
9355,9953,Elevated,22,Colorectal cancer,77,Fusobacterium
9356,9954,Elevated,22,Colorectal cancer,62,Streptococcus
9357,9955,Reduced,22,Colorectal cancer,65,Faecalibacterium
9358,9956,Reduced,22,Colorectal cancer,67,Akkermansia
9359,9957,Reduced,22,Colorectal cancer,132,Ruminococcus
9360,9958,Reduced,22,Colorectal cancer,53,Parabacteroides
9361,9959,Reduced,357,Ischemic stroke,698,Clostridium coccoides group
9362,9960,Reduced,357,Ischemic stroke,700,Bacteroides fragilis group
9363,9961,Elevated,357,Ischemic stroke,321,Atopobium
9364,9962,Elevated,357,Ischemic stroke,41,Enterococcus
9365,9963,Elevated,357,Ischemic stroke,583,Lactobacillus ruminis
9366,9964,Reduced,117,Coronary Heart Disease,53,Parabacteroides
9367,9965,Reduced,117,Coronary Heart Disease,185,Collinsella
9368,9966,Reduced,156,Non-alcoholic fatty liver disease,825,Parabacteroides merdae
9369,9967,Reduced,156,Non-alcoholic fatty liver disease,20,Ruminococcus gnavus
9370,9968,Reduced,156,Non-alcoholic fatty liver disease,767,Bacteroides dorei
9371,9969,Elevated,156,Non-alcoholic fatty liver disease,128,Coprococcus
9372,9970,Elevated,156,Non-alcoholic fatty liver disease,35,Veillonella
9373,9971,Reduced,156,Non-alcoholic fatty liver disease,39,Bifidobacterium longum
9374,9972,Reduced,156,Non-alcoholic fatty liver disease,240,Bacteroides fragilis
9375,9973,Elevated,73,Coronary artery disease,329,Porphyromonas
9376,9974,Elevated,73,Coronary artery disease,44,Prevotella
9377,9975,Elevated,73,Coronary artery disease,1345,Agathobacter
9378,9976,Elevated,73,Coronary artery disease,20,Ruminococcus gnavus
9379,9977,Elevated,73,Coronary artery disease,263,Catenibacterium
9380,9978,Elevated,73,Coronary artery disease,1085,Succiniclasticum
9381,9979,Elevated,73,Coronary artery disease,416,Actinobacillus
9382,9980,Reduced,73,Coronary artery disease,317,Acinetobacter
9383,9981,Reduced,73,Coronary artery disease,404,Christensenellaceae
9384,9982,Reduced,73,Coronary artery disease,501,Anaerosporobacter
9385,9983,Reduced,73,Coronary artery disease,128,Coprococcus
9386,9984,Reduced,73,Coronary artery disease,1342,Eisenbergiella
9387,9985,Reduced,73,Coronary artery disease,824,Fusicatenibacter
9388,9986,Reduced,73,Coronary artery disease,784,Eubacterium hallii
9389,9987,Reduced,73,Coronary artery disease,1494, Ruminococcus gauvreauii
9390,9988,Reduced,73,Coronary artery disease,35,Veillonella
9391,9989,Reduced,73,Coronary artery disease,1548,Fournierella
9392,9990,Elevated,195,Chlamydia,759,Delftia
9393,9991,Elevated,195,Chlamydia,62,Streptococcus
9394,9992,Elevated,195,Chlamydia,319,Pseudomonas
9395,9993,Elevated,195,Chlamydia,323,Cloacibacterium
9396,9994,Elevated,195,Chlamydia,44,Prevotella
9397,9995,Elevated,195,Chlamydia,35,Veillonella
9398,9996,Elevated,195,Chlamydia,453,Megasphaera
9399,9997,Elevated,195,Chlamydia,792,Ureaplasma
9400,9998,Elevated,195,Chlamydia,238,Ralstonia
9401,9999,Elevated,195,Chlamydia,1,Lactobacillus
9402,10000,Reduced,195,Chlamydia,320,Stenotrophomonas
9403,10001,Reduced,195,Chlamydia,473,Aerococcus
9404,10002,Elevated,91,Halitosis,616,Alloprevotella
9405,10003,Elevated,91,Halitosis,246,Leptotrichia
9406,10004,Elevated,91,Halitosis,79,Peptostreptococcus
9407,10005,Elevated,91,Halitosis,617,Stomatobaculum
9408,10006,Reduced,91,Halitosis,629,Comamonas
9409,10007,Reduced,91,Halitosis,413,Bergeyella
9410,10008,Reduced,91,Halitosis,836,Eikenella
9411,10009,Elevated,91,Halitosis,44,Prevotella
9412,10010,Elevated,91,Halitosis,343,Eubacterium nodatum
9413,10011,Elevated,91,Halitosis,327,Mogibacterium
9414,10012,Elevated,91,Halitosis,262,Peptococcus
9415,10013,Reduced,358,Wiskott-Aldrich syndrome,36,Bacteroides
9416,10014,Reduced,358,Wiskott-Aldrich syndrome,65,Faecalibacterium
9417,10015,Reduced,358,Wiskott-Aldrich syndrome,217,Phascolarctobacterium
9418,10016,Reduced,358,Wiskott-Aldrich syndrome,52,Alistipes
9419,10017,Reduced,358,Wiskott-Aldrich syndrome,175,Sutterella
9420,10018,Reduced,358,Wiskott-Aldrich syndrome,53,Parabacteroides
9421,10019,Elevated,358,Wiskott-Aldrich syndrome,74,Shigella
9422,10020,Elevated,358,Wiskott-Aldrich syndrome,638,Peptoclostridium
9423,10021,Reduced,359,Severe congenital neutropenia,77,Fusobacterium
9424,10022,Reduced,359,Severe congenital neutropenia,247,Haemophilus
9425,10023,Reduced,359,Severe congenital neutropenia,616,Alloprevotella
9426,10024,Elevated,359,Severe congenital neutropenia,246,Leptotrichia
9427,10025,Reduced,44,HIV infection,33,Bifidobacterium
9428,10026,Reduced,44,HIV infection,185,Collinsella
9429,10027,Reduced,44,HIV infection,85,Pyramidobacter
9430,10028,Elevated,44,HIV infection,132,Ruminococcus
9431,10029,Elevated,44,HIV infection,237,Oscillospira
9432,10030,Elevated,44,HIV infection,124,Anaerotruncus
9433,10031,Reduced,3,Crohn's Disease,42,Enterobacter
9434,10032,Reduced,3,Crohn's Disease,9,Clostridium
9435,10033,Reduced,3,Crohn's Disease,670,Paenibacillus
9436,10034,Reduced,3,Crohn's Disease,125,Bacillus
9437,10035,Reduced,3,Crohn's Disease,1,Lactobacillus
9438,10036,Reduced,3,Crohn's Disease,214,Blautia
9439,10037,Reduced,3,Crohn's Disease,59,Eubacterium
9440,10038,Reduced,3,Crohn's Disease,14,Roseburia
9441,10039,Reduced,3,Crohn's Disease,132,Ruminococcus
9442,10040,Elevated,3,Crohn's Disease,62,Streptococcus
9443,10041,Elevated,3,Crohn's Disease,44,Prevotella
9444,10042,Elevated,3,Crohn's Disease,63,Escherichia
9445,10043,Elevated,360,Vestibulodynia,334,Lactobacillus gasseri
9446,10044,Reduced,101,Systemic lupus erythematosus,684,Sphingomonadaceae
9447,10045,Reduced,101,Systemic lupus erythematosus,406,Xanthomonadaceae
9448,10046,Reduced,101,Systemic lupus erythematosus,554,Halomonas
9449,10047,Reduced,101,Systemic lupus erythematosus,253,Micrococcaceae
9450,10048,Reduced,101,Systemic lupus erythematosus,380,Peptostreptococcaceae
9451,10049,Elevated,101,Systemic lupus erythematosus,171,Veillonellaceae
9452,10050,Elevated,101,Systemic lupus erythematosus,407,Moraxellaceae
9453,10051,Elevated,101,Systemic lupus erythematosus,241,Lactobacillaceae
9454,10052,Reduced,79,Primary Open-Angle Glaucoma,216,Megamonas
9455,10053,Reduced,79,Primary Open-Angle Glaucoma,280,Bacteroides plebeius
9456,10054,Elevated,79,Primary Open-Angle Glaucoma,235,Prevotellaceae
9457,10055,Elevated,79,Primary Open-Angle Glaucoma,232,Enterobacteriaceae
9458,10056,Elevated,79,Primary Open-Angle Glaucoma,51,Escherichia coli
9459,10057,Reduced,174,Schizophrenia,416,Actinobacillus
9460,10058,Reduced,174,Schizophrenia,77,Fusobacterium
9461,10059,Reduced,174,Schizophrenia,453,Megasphaera
9462,10060,Elevated,174,Schizophrenia,63,Escherichia
9463,10061,Elevated,174,Schizophrenia,74,Shigella
9464,10062,Elevated,174,Schizophrenia,35,Veillonella
9465,10063,Elevated,361,Hyperglycemia,24,Prevotella melaninogenica
9466,10064,Elevated,361,Hyperglycemia,363,Campylobacter rectus
9467,10065,Elevated,361,Hyperglycemia,304,Porphyromonas gingivalis
9468,10066,Elevated,361,Hyperglycemia,352,Streptococcus gordonii
9469,10067,Elevated,361,Hyperglycemia,32,Streptococcus mitis
9470,10068,Elevated,361,Hyperglycemia,426,Streptococcus salivarius
9471,10069,Elevated,361,Hyperglycemia,346,Veillonella parvula
9472,10070,Elevated,198,Autism spectrum disorders,473,Aerococcus
9473,10071,Elevated,198,Autism spectrum disorders,371,Burkholderia
9474,10072,Elevated,198,Autism spectrum disorders,2,Desulfovibrio
9475,10073,Elevated,198,Autism spectrum disorders,274,Oxalobacter
9476,10074,Reduced,198,Autism spectrum disorders,560,Bilophila
9477,10075,Reduced,198,Autism spectrum disorders,1084,Diaphorobacter
9478,10076,Reduced,198,Autism spectrum disorders,1391,Laceyella
9479,10077,Elevated,198,Autism spectrum disorders,1549,Desulfohalobium
9480,10078,Elevated,198,Autism spectrum disorders,1550,Pseudocitrobacter
9481,10079,Elevated,198,Autism spectrum disorders,1551,Youngiibacter
9482,10080,Reduced,198,Autism spectrum disorders,1552,Carboxydothermus
9483,10081,Reduced,198,Autism spectrum disorders,1553,Hwanghaeicola
9484,10082,Elevated,198,Autism spectrum disorders,1554,Constrictibacter
9485,10083,Elevated,198,Autism spectrum disorders,1555,Nitriliruptor
9486,10084,Elevated,198,Autism spectrum disorders,1556,Dichelobacter
9487,10085,Reduced,27,Parkinson's Disease,185,Collinsella
9488,10086,Reduced,27,Parkinson's Disease,1176,Holdemanella
9489,10087,Reduced,27,Parkinson's Disease,635,Tyzzerella
9490,10088,Reduced,27,Parkinson's Disease,463,Allisonella
9491,10089,Reduced,27,Parkinson's Disease,9,Clostridium
9492,10090,Reduced,27,Parkinson's Disease,235,Prevotellaceae
9493,10091,Reduced,27,Parkinson's Disease,1069,Leuconostocaceae
9494,10092,Reduced,27,Parkinson's Disease,212,Bacteroidales
9495,10093,Elevated,27,Parkinson's Disease,219,Ruminococcaceae
9496,10094,Elevated,27,Parkinson's Disease,1297,Verrucomicrobiaceae
9497,10095,Elevated,27,Parkinson's Disease,256,Porphyromonadaceae
9498,10096,Elevated,27,Parkinson's Disease,67,Akkermansia
9499,10097,Elevated,27,Parkinson's Disease,252,Pasteurellaceae
9500,10098,Elevated,27,Parkinson's Disease,218,Parasutterella
9501,10099,Elevated,27,Parkinson's Disease,129,Holdemania
9502,10100,Elevated,27,Parkinson's Disease,1342,Eisenbergiella
9503,10101,Elevated,27,Parkinson's Disease,130,Odoribacter
9504,10102,Elevated,27,Parkinson's Disease,54,Subdoligranulum
9505,10103,Elevated,27,Parkinson's Disease,224,Butyricimonas
9506,10104,Elevated,27,Parkinson's Disease,151,Eubacterium ventriosum
9507,10105,Elevated,27,Parkinson's Disease,1557,Hydrogenoanaerobacterium
9508,10106,Reduced,362,Antrochoanal polyps,981,Human adenovirus
9509,10107,Reduced,362,Antrochoanal polyps,1529,Cytomegalovirus
9510,10108,Elevated,362,Antrochoanal polyps,1559,Human herpesvirus 6
9511,10109,Elevated,362,Antrochoanal polyps,1558,Mycoplasma pneumoniae
9512,10110,Reduced,309,Generalized anxiety disorder,36,Bacteroides
9513,10111,Reduced,24,Major depressive disorder,9,Clostridium
9514,10112,Elevated,363,Primary immune thrombocytopenia,1395,Anaerorhabdus
9515,10113,Reduced,363,Primary immune thrombocytopenia,175,Sutterella
9516,10114,Reduced,363,Primary immune thrombocytopenia,380,Peptostreptococcaceae
9517,10115,Reduced,363,Primary immune thrombocytopenia,507,Clostridium group XI
9518,10116,Reduced,363,Primary immune thrombocytopenia,254,Carnobacteriaceae
9519,10117,Reduced,258,Aerobic vaginitis,1560,Pseudomonas putida
9520,10118,Elevated,258,Aerobic vaginitis,602,Roseburia faecis
9521,10119,Elevated,258,Aerobic vaginitis,586,Tissierellaceae
9522,10120,Elevated,258,Aerobic vaginitis,1561,Amphritea
9523,10121,Elevated,258,Aerobic vaginitis,375,Bifidobacterium bifidum
