,disease_name,microbe_scientific_name,relationship_name,disease_mesh_id,disease_mesh_heading
6929,Colorectal Neoplasms,Campylobacterales,Increased,MESH:D015179,Colorectal neoplasms
6930,Colorectal Neoplasms,Clostridia,Decreased,MESH:D015179,Colorectal neoplasms
6931,Esophageal Neoplasms,Clostridia,Increased,MESH:D004938,Esophageal neoplasms
6932,Stomach Neoplasms,Clostridia,Decreased,MESH:D013274,Stomach neoplasms
6933,Colorectal Neoplasms,Clostridiales,Decreased,MESH:D015179,Colorectal neoplasms
6934,Esophageal Neoplasms,Clostridiales,Increased,MESH:D004938,Esophageal neoplasms
6935,Stomach Neoplasms,Clostridiales,Decreased,MESH:D013274,Stomach neoplasms
6936,Esophageal Neoplasms,Clostridium clostridioforme,Decreased,MESH:D004938,Esophageal neoplasms
6937,Stomach Neoplasms,Clostridium clostridioforme,Decreased,MESH:D013274,Stomach neoplasms
6938,Colorectal Neoplasms,Collinsella,Decreased,MESH:D015179,Colorectal neoplasms
6939,Esophageal Neoplasms,Collinsella,Increased,MESH:D004938,Esophageal neoplasms
6940,Stomach Neoplasms,Collinsella,Decreased,MESH:D013274,Stomach neoplasms
6941,Colorectal Neoplasms,Collinsella aerofaciens,Decreased,MESH:D015179,Colorectal neoplasms
6942,Esophageal Neoplasms,Collinsella stercoris,Absent,MESH:D004938,Esophageal neoplasms
6943,Colorectal Neoplasms,Coprococcus,Decreased,MESH:D015179,Colorectal neoplasms
6944,Esophageal Neoplasms,Coprococcus,Increased,MESH:D004938,Esophageal neoplasms
6945,Stomach Neoplasms,Coprococcus,Decreased,MESH:D013274,Stomach neoplasms
6946,Colorectal Neoplasms,Coriobacteriaceae,Decreased,MESH:D015179,Colorectal neoplasms
6947,Esophageal Neoplasms,Coriobacteriaceae,Increased,MESH:D004938,Esophageal neoplasms
6948,Stomach Neoplasms,Coriobacteriaceae,Decreased,MESH:D013274,Stomach neoplasms
6949,Colorectal Neoplasms,Coriobacteriales,Decreased,MESH:D015179,Colorectal neoplasms
6950,Esophageal Neoplasms,Coriobacteriales,Increased,MESH:D004938,Esophageal neoplasms
6951,Stomach Neoplasms,Coriobacteriales,Decreased,MESH:D013274,Stomach neoplasms
6952,Colorectal Neoplasms,Coriobacteriia,Decreased,MESH:D015179,Colorectal neoplasms
6953,Esophageal Neoplasms,Coriobacteriia,Increased,MESH:D004938,Esophageal neoplasms
6954,Stomach Neoplasms,Coriobacteriia,Decreased,MESH:D013274,Stomach neoplasms
6955,Stomach Neoplasms,Desulfovibrio,Increased,MESH:D013274,Stomach neoplasms
6956,Colorectal Neoplasms,Dialister,Increased,MESH:D015179,Colorectal neoplasms
6957,Colorectal Neoplasms,Dorea,Decreased,MESH:D015179,Colorectal neoplasms
6958,Esophageal Neoplasms,Dorea,Increased,MESH:D004938,Esophageal neoplasms
6959,Stomach Neoplasms,Dorea,Decreased,MESH:D013274,Stomach neoplasms
6960,Colorectal Neoplasms,Dorea formicigenerans,Decreased,MESH:D015179,Colorectal neoplasms
6961,Colorectal Neoplasms,Dorea longicatena,Decreased,MESH:D015179,Colorectal neoplasms
6962,Esophageal Neoplasms,Enterobacterales,Decreased,MESH:D004938,Esophageal neoplasms
6963,Esophageal Neoplasms,Enterobacteriaceae,Decreased,MESH:D004938,Esophageal neoplasms
6964,Colorectal Neoplasms,Epsilonproteobacteria,Increased,MESH:D015179,Colorectal neoplasms
6965,Esophageal Neoplasms,Escherichia,Decreased,MESH:D004938,Esophageal neoplasms
6966,Esophageal Neoplasms,Eubacterium,Decreased,MESH:D004938,Esophageal neoplasms
6967,Colorectal Neoplasms,Faecalibacterium,Decreased,MESH:D015179,Colorectal neoplasms
6968,Esophageal Neoplasms,Faecalibacterium,Increased,MESH:D004938,Esophageal neoplasms
6969,Stomach Neoplasms,Faecalibacterium,Decreased,MESH:D013274,Stomach neoplasms
6970,Colorectal Neoplasms,Faecalibacterium prausnitzii,Decreased,MESH:D015179,Colorectal neoplasms
6971,Esophageal Neoplasms,Faecalibacterium prausnitzii,Decreased,MESH:D004938,Esophageal neoplasms
6972,Stomach Neoplasms,Faecalibacterium prausnitzii,Decreased,MESH:D013274,Stomach neoplasms
6973,Colorectal Neoplasms,Firmicutes,Decreased,MESH:D015179,Colorectal neoplasms
6974,Esophageal Neoplasms,Firmicutes,Increased,MESH:D004938,Esophageal neoplasms
6975,Stomach Neoplasms,Firmicutes,Decreased,MESH:D013274,Stomach neoplasms
6976,Stomach Neoplasms,Fusobacteriaceae,Increased,MESH:D013274,Stomach neoplasms
6977,Stomach Neoplasms,Fusobacteriales,Increased,MESH:D013274,Stomach neoplasms
6978,Stomach Neoplasms,Fusobacteriia,Increased,MESH:D013274,Stomach neoplasms
6979,Stomach Neoplasms,Fusobacterium,Increased,MESH:D013274,Stomach neoplasms
6980,Esophageal Neoplasms,Gammaproteobacteria,Decreased,MESH:D004938,Esophageal neoplasms
6981,Colorectal Neoplasms,Gemmiger formicilis,Decreased,MESH:D015179,Colorectal neoplasms
6982,Esophageal Neoplasms,Gemmiger formicilis,Decreased,MESH:D004938,Esophageal neoplasms
6983,Esophageal Neoplasms,Holdemania,Decreased,MESH:D004938,Esophageal neoplasms
6984,Colorectal Neoplasms,Lachnospiraceae,Decreased,MESH:D015179,Colorectal neoplasms
6985,Esophageal Neoplasms,Lachnospiraceae,Increased,MESH:D004938,Esophageal neoplasms
6986,Stomach Neoplasms,Lachnospiraceae,Decreased,MESH:D013274,Stomach neoplasms
6987,Stomach Neoplasms,Lactobacillaceae,Increased,MESH:D013274,Stomach neoplasms
6988,Stomach Neoplasms,Lactobacillales,Increased,MESH:D013274,Stomach neoplasms
6989,Stomach Neoplasms,Lactobacillus,Increased,MESH:D013274,Stomach neoplasms
6990,Colorectal Neoplasms,Odoribacter,Increased,MESH:D015179,Colorectal neoplasms
6991,Colorectal Neoplasms,Odoribacteraceae,Increased,MESH:D015179,Colorectal neoplasms
6992,Stomach Neoplasms,Parabacteroides,Increased,MESH:D013274,Stomach neoplasms
6993,Stomach Neoplasms,Porphyromonadaceae,Increased,MESH:D013274,Stomach neoplasms
6994,Esophageal Neoplasms,Prevotella,Decreased,MESH:D004938,Esophageal neoplasms
6995,Esophageal Neoplasms,Prevotella melaninogenica,Present,MESH:D004938,Esophageal neoplasms
6996,Esophageal Neoplasms,Prevotellaceae,Decreased,MESH:D004938,Esophageal neoplasms
6997,Esophageal Neoplasms,Proteobacteria,Decreased,MESH:D004938,Esophageal neoplasms
6998,Colorectal Neoplasms,Robinsoniella peoriensis,Present,MESH:D015179,Colorectal neoplasms
6999,Colorectal Neoplasms,Roseburia,Decreased,MESH:D015179,Colorectal neoplasms
7000,Esophageal Neoplasms,Roseburia,Increased,MESH:D004938,Esophageal neoplasms
7001,Stomach Neoplasms,Roseburia,Decreased,MESH:D013274,Stomach neoplasms
7002,Esophageal Neoplasms,Roseburia faecis,Decreased,MESH:D004938,Esophageal neoplasms
7003,Stomach Neoplasms,Roseburia faecis,Decreased,MESH:D013274,Stomach neoplasms
7004,Colorectal Neoplasms,Ruminococcaceae,Decreased,MESH:D015179,Colorectal neoplasms
7005,Esophageal Neoplasms,Ruminococcaceae,Increased,MESH:D004938,Esophageal neoplasms
7006,Stomach Neoplasms,Ruminococcaceae,Decreased,MESH:D013274,Stomach neoplasms
7007,Colorectal Neoplasms,Ruminococcus,Decreased,MESH:D015179,Colorectal neoplasms
7008,Esophageal Neoplasms,Ruminococcus,Increased,MESH:D004938,Esophageal neoplasms
7009,Stomach Neoplasms,Ruminococcus,Decreased,MESH:D013274,Stomach neoplasms
7010,Colorectal Neoplasms,Ruminococcus bromii,Decreased,MESH:D015179,Colorectal neoplasms
7011,Colorectal Neoplasms,Ruminococcus callidus,Decreased,MESH:D015179,Colorectal neoplasms
7012,Esophageal Neoplasms,Ruminococcus callidus,Decreased,MESH:D004938,Esophageal neoplasms
7013,Stomach Neoplasms,Ruminococcus callidus,Decreased,MESH:D013274,Stomach neoplasms
7014,Stomach Neoplasms,Streptococcus anginosus,Increased,MESH:D013274,Stomach neoplasms
7015,Esophageal Neoplasms,Streptococcus sobrinus,Increased,MESH:D004938,Esophageal neoplasms
7016,Stomach Neoplasms,Sutterella,Increased,MESH:D013274,Stomach neoplasms
7017,Colorectal Neoplasms,Veillonella,Increased,MESH:D015179,Colorectal neoplasms
7018,Esophageal Neoplasms,Verrucomicrobia,Decreased,MESH:D004938,Esophageal neoplasms
7019,Esophageal Neoplasms,Verrucomicrobiaceae,Decreased,MESH:D004938,Esophageal neoplasms
7020,Esophageal Neoplasms,Verrucomicrobiae,Decreased,MESH:D004938,Esophageal neoplasms
7021,Esophageal Neoplasms,Verrucomicrobiales,Decreased,MESH:D004938,Esophageal neoplasms
7022,Esophageal Neoplasms,Victivallis vadensis,Present,MESH:D004938,Esophageal neoplasms
7023,Stomach Neoplasms,Victivallis vadensis,Present,MESH:D013274,Stomach neoplasms
7024,Coronary Heart Disease,[Ruminococcus] gnavus,Increased,MESH:D003327,Coronary Disease
7025,Coronary Heart Disease,Phocaeicola dorei,Increased,MESH:D003327,Coronary Disease
7026,Coronary Heart Disease,Bacteroides stercoris,Decreased,MESH:D003327,Coronary Disease
7027,Coronary Heart Disease,Collinsella,Decreased,MESH:D003327,Coronary Disease
7028,Coronary Heart Disease,Collinsella aerofaciens,Decreased,MESH:D003327,Coronary Disease
7029,Coronary Heart Disease,Parabacteroides,Decreased,MESH:D003327,Coronary Disease
7030,Coronary Heart Disease,Parabacteroides merdae,Decreased,MESH:D003327,Coronary Disease
7031,Coronary Heart Disease,Ruminococcus albus,Decreased,MESH:D003327,Coronary Disease
7032,Pancreatic Neoplasms,Akkermansia,Increased,MESH:D010190,Pancreatic neoplasms
7033,Pancreatic Neoplasms,Akkermansia,Increased,MESH:D010190,Pancreatic neoplasms
7034,Pancreatic Neoplasms,Akkermansia,Increased,MESH:D010190,Pancreatic neoplasms
7035,Pancreatic Neoplasms,Anaerostipes,Decreased,MESH:D010190,Pancreatic neoplasms
7036,Pancreatic Neoplasms,Anaerostipes,Decreased,MESH:D010190,Pancreatic neoplasms
7037,Pancreatic Neoplasms,Bacteroidales,Increased,MESH:D010190,Pancreatic neoplasms
7038,Pancreatic Neoplasms,Bacteroidales,Increased,MESH:D010190,Pancreatic neoplasms
7039,Pancreatic Neoplasms,Bifidobacterium,Decreased,MESH:D010190,Pancreatic neoplasms
7040,Pancreatic Neoplasms,Blautia,Increased,MESH:D010190,Pancreatic neoplasms
7041,Pancreatic Neoplasms,Blautia,Decreased,MESH:D010190,Pancreatic neoplasms
7042,Pancreatic Neoplasms,Butyricicoccus,Decreased,MESH:D010190,Pancreatic neoplasms
7043,Pancreatic Neoplasms,Clostridiales,Decreased,MESH:D010190,Pancreatic neoplasms
7044,Pancreatic Neoplasms,Collinsella,Decreased,MESH:D010190,Pancreatic neoplasms
7045,Pancreatic Neoplasms,Coriobacteriaceae,Decreased,MESH:D010190,Pancreatic neoplasms
7046,Pancreatic Neoplasms,Faecalibacterium,Decreased,MESH:D010190,Pancreatic neoplasms
7047,Pancreatic Neoplasms,Faecalibacterium,Decreased,MESH:D010190,Pancreatic neoplasms
7048,Pancreatic Neoplasms,Faecalibacterium,Decreased,MESH:D010190,Pancreatic neoplasms
7049,Pancreatic Neoplasms,Fusicatenibacter,Decreased,MESH:D010190,Pancreatic neoplasms
7050,Pancreatic Neoplasms,Intestinibacter,Decreased,MESH:D010190,Pancreatic neoplasms
7051,Pancreatic Neoplasms,Megasphaera,Increased,MESH:D010190,Pancreatic neoplasms
7052,Pancreatic Neoplasms,Odoribacter,Increased,MESH:D010190,Pancreatic neoplasms
7053,Pancreatic Neoplasms,Peptoclostridium,Decreased,MESH:D010190,Pancreatic neoplasms
7054,Pancreatic Neoplasms,Peptostreptococcaceae,Decreased,MESH:D010190,Pancreatic neoplasms
7055,Pancreatic Neoplasms,Prevotellaceae,Decreased,MESH:D010190,Pancreatic neoplasms
7056,Pancreatic Neoplasms,Ruminococcaceae,Decreased,MESH:D010190,Pancreatic neoplasms
7057,Pancreatic Neoplasms,Ruminococcaceae,Decreased,MESH:D010190,Pancreatic neoplasms
7058,Pancreatic Neoplasms,Ruminococcaceae,Decreased,MESH:D010190,Pancreatic neoplasms
7059,Pancreatic Neoplasms,Selenomonadales,Increased,MESH:D010190,Pancreatic neoplasms
7060,Pancreatic Neoplasms,Subdoligranulum,Decreased,MESH:D010190,Pancreatic neoplasms
7061,Pancreatic Neoplasms,Subdoligranulum,Decreased,MESH:D010190,Pancreatic neoplasms
7062,Pancreatic Neoplasms,Veillonella,Increased,MESH:D010190,Pancreatic neoplasms
7063,Pancreatic Neoplasms,Veillonella,Increased,MESH:D010190,Pancreatic neoplasms
7064,Pancreatic Neoplasms,Veillonellaceae,Increased,MESH:D010190,Pancreatic neoplasms
7065,Pancreatic Neoplasms,Veillonellaceae,Increased,MESH:D010190,Pancreatic neoplasms
7066,Crohn Disease,Abiotrophia defectiva,Increased,MESH:D003424,Crohn Disease
7067,Crohn Disease,Aerococcaceae,Increased,MESH:D003424,Crohn Disease
7068,Crohn Disease,Alistipes finegoldii,Decreased,MESH:D003424,Crohn Disease
7069,Crohn Disease,Alistipes onderdonkii,Increased,MESH:D003424,Crohn Disease
7070,Crohn Disease,Alistipes putredinis,Decreased,MESH:D003424,Crohn Disease
7071,Crohn Disease,Alistipes shahii,Decreased,MESH:D003424,Crohn Disease
7072,Biliary Tract Neoplasms,Bifidobacteriaceae,Increased,MESH:D001661,Biliary Tract neoplasms
7073,Crohn Disease,Anaerostipes caccae,Decreased,MESH:D003424,Crohn Disease
7074,Crohn Disease,Anaerotruncus colihominis,Decreased,MESH:D003424,Crohn Disease
7075,Crohn Disease,Bacteroides,Decreased,MESH:D003424,Crohn Disease
7076,Crohn Disease,Bacteroides eggerthii,Decreased,MESH:D003424,Crohn Disease
7077,Crohn Disease,Phocaeicola plebeius,Increased,MESH:D003424,Crohn Disease
7078,Crohn Disease,Phocaeicola plebeius,Increased,MESH:D003424,Crohn Disease
7079,Crohn Disease,Bacteroides sp. 3_1_40A,Increased,MESH:D003424,Crohn Disease
7080,Crohn Disease,Bacteroides uniformis,Decreased,MESH:D003424,Crohn Disease
7081,Crohn Disease,Bacteroides uniformis,Increased,MESH:D003424,Crohn Disease
7082,Crohn Disease,Phocaeicola vulgatus,Increased,MESH:D003424,Crohn Disease
7083,Crohn Disease,Bifidobacterium adolescentis,Increased,MESH:D003424,Crohn Disease
7084,Crohn Disease,Blautia,Decreased,MESH:D003424,Crohn Disease
7085,Crohn Disease,Blautia obeum,Decreased,MESH:D003424,Crohn Disease
7086,Crohn Disease,Clostridiales,Decreased,MESH:D003424,Crohn Disease
7087,Crohn Disease,Clostridium innocuum,Decreased,MESH:D003424,Crohn Disease
7088,Crohn Disease,Dorea formicigenerans,Decreased,MESH:D003424,Crohn Disease
7089,Crohn Disease,Enterobacteria phage f1,Decreased,MESH:D003424,Crohn Disease
7090,Crohn Disease,Enterocloster bolteae,Increased,MESH:D003424,Crohn Disease
7091,Crohn Disease,Eubacterium ramulus,Increased,MESH:D003424,Crohn Disease
7092,Crohn Disease,Faecalibacterium prausnitzii,Increased,MESH:D003424,Crohn Disease
7093,Crohn Disease,Fusobacterium,Increased,MESH:D003424,Crohn Disease
7094,Crohn Disease,Fusobacterium nucleatum,Decreased,MESH:D003424,Crohn Disease
7095,Crohn Disease,Lachnospira,Increased,MESH:D003424,Crohn Disease
7096,Crohn Disease,Lachnospiraceae,Decreased,MESH:D003424,Crohn Disease
7097,Crohn Disease,Megamonas,Increased,MESH:D003424,Crohn Disease
7098,Crohn Disease,Megamonas funiformis,Increased,MESH:D003424,Crohn Disease
7099,Crohn Disease,Megamonas hypermegale,Increased,MESH:D003424,Crohn Disease
7100,Crohn Disease,Megamonas rupellensis,Increased,MESH:D003424,Crohn Disease
7101,Crohn Disease,Megasphaera micronuciformis,Increased,MESH:D003424,Crohn Disease
7102,Crohn Disease,Parabacteroides merdae,Increased,MESH:D003424,Crohn Disease
7103,Crohn Disease,Peptostreptococcus,Increased,MESH:D003424,Crohn Disease
7104,Crohn Disease,Proteobacteria,Increased,MESH:D003424,Crohn Disease
7105,Crohn Disease,Rikenellaceae,Decreased,MESH:D003424,Crohn Disease
7106,Crohn Disease,Ruminococcaceae,Decreased,MESH:D003424,Crohn Disease
7107,Crohn Disease,[Ruminococcus] torques,Decreased,MESH:D003424,Crohn Disease
7108,Crohn Disease,Streptococcus cristatus,Increased,MESH:D003424,Crohn Disease
7109,Crohn Disease,Streptococcus sanguinis,Increased,MESH:D003424,Crohn Disease
7110,Crohn Disease,Veillonella atypica,Decreased,MESH:D003424,Crohn Disease
7111,Crohn Disease,Veillonella dispar,Increased,MESH:D003424,Crohn Disease
7112,Crohn Disease,Veillonella parvula,Decreased,MESH:D003424,Crohn Disease
7113,Esophageal Neoplasms,Actinomyces,Increased,MESH:D004938,Esophageal neoplasms
7114,Esophageal Neoplasms,Actinomycetaceae,Increased,MESH:D004938,Esophageal neoplasms
7115,Esophageal Neoplasms,Atopobiaceae,Increased,MESH:D004938,Esophageal neoplasms
7116,Esophageal Neoplasms,Atopobium,Increased,MESH:D004938,Esophageal neoplasms
7117,Esophageal Neoplasms,Coriobacteriales,Increased,MESH:D004938,Esophageal neoplasms
7118,Esophageal Neoplasms,Coriobacteriia,Increased,MESH:D004938,Esophageal neoplasms
7119,Esophageal Neoplasms,Fusobacteriaceae,Decreased,MESH:D004938,Esophageal neoplasms
7120,Esophageal Neoplasms,Fusobacterium,Decreased,MESH:D004938,Esophageal neoplasms
7121,Esophageal Neoplasms,Porphyromonadaceae,Decreased,MESH:D004938,Esophageal neoplasms
7122,Esophageal Neoplasms,Porphyromonas,Decreased,MESH:D004938,Esophageal neoplasms
7123,Acute Lymphoblastic Leukemia,Clostridiaceae,Decreased,MESH:D054198,Precursor Cell Lymphoblastic Leukemia-Lymphoma
7124,Irritable Bowel Syndrome,Bifidobacterium,Decreased,MESH:D043183,Irritable Bowel Syndrome
7125,Irritable Bowel Syndrome,Candidatus Soleaferrea,Increased,MESH:D043183,Irritable Bowel Syndrome
7126,Irritable Bowel Syndrome,Candidatus Soleaferrea,Decreased,MESH:D043183,Irritable Bowel Syndrome
7127,Irritable Bowel Syndrome,Candidatus Soleaferrea,Increased,MESH:D043183,Irritable Bowel Syndrome
7128,Irritable Bowel Syndrome,Desulfovibrio,Decreased,MESH:D043183,Irritable Bowel Syndrome
7129,Irritable Bowel Syndrome,Faecalitalea,Present,MESH:D043183,Irritable Bowel Syndrome
7130,Irritable Bowel Syndrome,Holdemania,Increased,MESH:D043183,Irritable Bowel Syndrome
7131,Irritable Bowel Syndrome,Lachnoclostridium,Increased,MESH:D043183,Irritable Bowel Syndrome
7132,Irritable Bowel Syndrome,Lachnoclostridium,Increased,MESH:D043183,Irritable Bowel Syndrome
7133,Irritable Bowel Syndrome,Lachnospira,Decreased,MESH:D043183,Irritable Bowel Syndrome
7134,Irritable Bowel Syndrome,Oscillibacter,Absent,MESH:D043183,Irritable Bowel Syndrome
7135,Irritable Bowel Syndrome,Parasutterella,Decreased,MESH:D043183,Irritable Bowel Syndrome
7136,Irritable Bowel Syndrome,Porphyromonas,Decreased,MESH:D043183,Irritable Bowel Syndrome
7137,Irritable Bowel Syndrome,Prevotella corporis,Increased,MESH:D043183,Irritable Bowel Syndrome
7138,Irritable Bowel Syndrome,Staphylococcus,Absent,MESH:D043183,Irritable Bowel Syndrome
7139,Irritable Bowel Syndrome,Victivallis,Absent,MESH:D043183,Irritable Bowel Syndrome
7140,Biliary Tract Neoplasms,Comamonas,Decreased,MESH:D001661,Biliary Tract neoplasms
7141,Biliary Tract Neoplasms,Corynebacterium,Increased,MESH:D001661,Biliary Tract neoplasms
7142,Biliary Tract Neoplasms,Pseudomonadaceae,Increased,MESH:D001661,Biliary Tract neoplasms
7143,Biliary Tract Neoplasms,Ralstonia,Decreased,MESH:D001661,Biliary Tract neoplasms
7144,Coronary Artery Disease,[Ruminococcus] gnavus,Increased,MESH:D003324,Coronary Artery Disease
7145,Coronary Artery Disease,Anaerosporobacter,Decreased,MESH:D003324,Coronary Artery Disease
7146,Coronary Artery Disease,Ruminococcus gauvreauii,Decreased,MESH:D003324,Coronary Artery Disease
7147,Mouth Neoplasms,Actinomyces,Decreased,MESH:D009062,Mouth neoplasms
7148,Mouth Neoplasms,Actinomycetaceae,Decreased,MESH:D009062,Mouth neoplasms
7149,Mouth Neoplasms,Aggregatibacter,Increased,MESH:D009062,Mouth neoplasms
7150,Mouth Neoplasms,Aggregatibacter segnis,Increased,MESH:D009062,Mouth neoplasms
7151,Mouth Neoplasms,Alloprevotella,Increased,MESH:D009062,Mouth neoplasms
7152,Mouth Neoplasms,Campylobacter,Increased,MESH:D009062,Mouth neoplasms
7153,Mouth Neoplasms,Campylobacter rectus,Increased,MESH:D009062,Mouth neoplasms
7154,Mouth Neoplasms,Campylobacteraceae,Increased,MESH:D009062,Mouth neoplasms
7155,Mouth Neoplasms,Capnocytophaga,Increased,MESH:D009062,Mouth neoplasms
7156,Mouth Neoplasms,Capnocytophaga leadbetteri,Increased,MESH:D009062,Mouth neoplasms
7157,Mouth Neoplasms,Carnobacteriaceae,Decreased,MESH:D009062,Mouth neoplasms
7158,Mouth Neoplasms,Catonella,Increased,MESH:D009062,Mouth neoplasms
7159,Mouth Neoplasms,Catonella morbi,Increased,MESH:D009062,Mouth neoplasms
7160,Mouth Neoplasms,Corynebacterium,Decreased,MESH:D009062,Mouth neoplasms
7161,Mouth Neoplasms,Corynebacterium matruchotii,Decreased,MESH:D009062,Mouth neoplasms
7162,Mouth Neoplasms,Filifactor,Increased,MESH:D009062,Mouth neoplasms
7163,Mouth Neoplasms,Flavobacteriaceae,Increased,MESH:D009062,Mouth neoplasms
7164,Mouth Neoplasms,Fusobacteriaceae,Increased,MESH:D009062,Mouth neoplasms
