,MeSH Symptom Term,MeSH Disease Term,PubMed occurrence,TFIDF score
45618,Memory Disorders,Liver Cirrhosis,3.0,4.4039928229916985
47535,Mental Retardation,Liver Cirrhosis,15.0,13.581700261090717
50023,Hallucinations,Liver Cirrhosis,2.0,3.4465763686488904
51159,Psychomotor Disorders,Liver Cirrhosis,2.0,2.663281983274219
52216,Muscle Cramp,Liver Cirrhosis,19.0,42.60864341447771
53409,Muscle Spasticity,Liver Cirrhosis,6.0,10.363681233563897
54162,Muscle Hypotonia,Liver Cirrhosis,3.0,4.969533404117326
55309,Muscle Weakness,Liver Cirrhosis,2.0,1.985982163405724
56645,Muscular Atrophy,Liver Cirrhosis,6.0,8.76493061756297
57847,Spasm,Liver Cirrhosis,1.0,1.3672774715625755
59073,Tetany,Liver Cirrhosis,2.0,4.762413346001293
60408,Pain,Liver Cirrhosis,24.0,7.905281007137763
62448,Back Pain,Liver Cirrhosis,2.0,2.2938570383587638
64143,Facial Pain,Liver Cirrhosis,1.0,1.9723285922962424
65197,Headache,Liver Cirrhosis,3.0,2.653692764135672
67167,Neuralgia,Liver Cirrhosis,2.0,3.0766282121627184
69414,Paralysis,Liver Cirrhosis,3.0,1.453414132448545
70774,Facial Paralysis,Liver Cirrhosis,1.0,1.357096911630458
71485,Gastroparesis,Liver Cirrhosis,1.0,3.2974974048748016
71950,Hemiplegia,Liver Cirrhosis,3.0,3.883897088676048
74542,Paraplegia,Liver Cirrhosis,9.0,11.497313552991898
75798,Quadriplegia,Liver Cirrhosis,2.0,2.7382793389872804
77786,Paresis,Liver Cirrhosis,1.0,1.2877357838329555
78604,Paraparesis,Liver Cirrhosis,1.0,2.2358860726216605
78848,"Paraparesis, Spastic",Liver Cirrhosis,4.0,12.684814718202038
79245,Psychophysiologic Disorders,Liver Cirrhosis,3.0,4.447516902460435
80382,Miosis,Liver Cirrhosis,1.0,2.09544952895845
81313,"Reflex, Abnormal",Liver Cirrhosis,3.0,4.2213928290141
82765,Seizures,Liver Cirrhosis,9.0,7.606502329692725
84192,Sensation Disorders,Liver Cirrhosis,2.0,0.6866438085432793
85133,Dizziness,Liver Cirrhosis,3.0,4.027414267234437
86169,Hearing Disorders,Liver Cirrhosis,1.0,0.7350165749565932
87097,Hearing Loss,Liver Cirrhosis,1.0,0.8035505446228293
88036,Deafness,Liver Cirrhosis,5.0,6.142635815311306
92954,Olfaction Disorders,Liver Cirrhosis,2.0,4.576460433085083
95426,Paresthesia,Liver Cirrhosis,3.0,4.074054438449336
96221,Taste Disorders,Liver Cirrhosis,2.0,4.752183144667752
97223,Vision Disorders,Liver Cirrhosis,1.0,0.6634894318679091
99121,Blindness,Liver Cirrhosis,2.0,2.1962767100198994
100149,"Blindness, Cortical",Liver Cirrhosis,1.0,2.944676030252059
100394,Color Vision Defects,Liver Cirrhosis,8.0,20.532879170656077
103295,Sleep Disorders,Liver Cirrhosis,13.0,19.40898582830112
104005,Sleep Deprivation,Liver Cirrhosis,1.0,2.575912288994323
105060,Vertigo,Liver Cirrhosis,1.0,1.5962519431875786
107092,Oral Manifestations,Liver Cirrhosis,2.0,3.7315525656958153
107477,Oral Hemorrhage,Liver Cirrhosis,3.0,7.727736866982969
108429,Abdominal Pain,Liver Cirrhosis,21.0,17.818157241095566
109772,"Abdomen, Acute",Liver Cirrhosis,20.0,28.75200260959057
110506,Colic,Liver Cirrhosis,1.0,2.13474731637282
111170,Arthralgia,Liver Cirrhosis,1.0,1.4773000003262131
112410,Chest Pain,Liver Cirrhosis,1.0,1.0995608303564923
113253,Angina Pectoris,Liver Cirrhosis,9.0,13.074150354217714
113949,Acute Coronary Syndrome,Liver Cirrhosis,1.0,2.597960426216085
115786,"Pain, Postoperative",Liver Cirrhosis,5.0,8.389276611332297
116523,Pelvic Pain,Liver Cirrhosis,1.0,2.0410781251763237
117521,Anorexia,Liver Cirrhosis,5.0,9.12630306977093
119519,Diarrhea,Liver Cirrhosis,17.0,15.694198228399278
120588,"Diarrhea, Infantile",Liver Cirrhosis,3.0,6.8437359660617725
121057,Dyspepsia,Liver Cirrhosis,11.0,22.90257419325292
121610,Flatulence,Liver Cirrhosis,1.0,3.1378672592829178
121867,Halitosis,Liver Cirrhosis,2.0,6.482815876447516
122229,Hiccup,Liver Cirrhosis,1.0,2.953725865771977
122412,Hyperphagia,Liver Cirrhosis,1.0,2.399318422943693
124994,Vomiting,Liver Cirrhosis,8.0,6.7481013234031
126222,Hematemesis,Liver Cirrhosis,30.0,62.5758518340989
127271,Anoxia,Liver Cirrhosis,155.0,155.30822861465788
128745,Apnea,Liver Cirrhosis,1.0,1.8765539083417369
129782,Cough,Liver Cirrhosis,3.0,3.944187453288997
131081,Dyspnea,Liver Cirrhosis,19.0,19.099211949252727
132447,Hemoptysis,Liver Cirrhosis,1.0,1.6970743635369168
132998,Hypercapnia,Liver Cirrhosis,2.0,4.2219676438412685
133714,Hyperventilation,Liver Cirrhosis,9.0,18.946171320022565
134149,Hypocapnia,Liver Cirrhosis,3.0,10.111859009111294
134368,Hypoventilation,Liver Cirrhosis,3.0,7.564059914231665
136414,Skin Manifestations,Liver Cirrhosis,10.0,6.123572181015575
137836,Jaundice,Liver Cirrhosis,141.0,205.11435970426723
138537,"Jaundice, Obstructive",Liver Cirrhosis,18.0,44.96451537919463
138737,Necrolytic Migratory Erythema,Liver Cirrhosis,1.0,6.150128834788119
139266,Pruritus,Liver Cirrhosis,11.0,16.12536319329984
140248,Purpura,Liver Cirrhosis,12.0,12.758623271149606
140862,"Purpura, Hyperglobulinemic",Liver Cirrhosis,4.0,14.69809831064973
141167,"Purpura, Schoenlein-Henoch",Liver Cirrhosis,8.0,15.985715365956326
141736,"Purpura, Thrombocytopenic",Liver Cirrhosis,7.0,9.904338643862811
142339,"Purpura, Thrombocytopenic, Idiopathic",Liver Cirrhosis,5.0,9.669472274784908
142910,"Purpura, Thrombotic Thrombocytopenic",Liver Cirrhosis,5.0,10.920193040448488
143661,Oliguria,Liver Cirrhosis,5.0,13.070060676132966
143995,Polyuria,Liver Cirrhosis,2.0,4.721802813679802
144689,Proteinuria,Liver Cirrhosis,11.0,13.73875550886907
145510,Albuminuria,Liver Cirrhosis,6.0,12.390519991369992
145974,Hemoglobinuria,Liver Cirrhosis,1.0,2.8835216070987286
146151,"Urinary Bladder, Overactive",Liver Cirrhosis,1.0,3.543332367391082
147763,Hirsutism,Liver Cirrhosis,2.0,4.967444473052483
342,Asthenia,Asthma,2.0,4.1264385021070735
1671,Fever,Asthma,43.0,26.614318188181763
3373,Fever of Unknown Origin,Asthma,3.0,4.419464750013133
3994,Hypothermia,Asthma,3.0,5.836308646191459
5433,Body Weight,Asthma,156.0,53.50610415458334
7094,Birth Weight,Asthma,76.0,106.9419516683572
8296,Weight Gain,Asthma,10.0,14.866897406760522
9516,Weight Loss,Asthma,19.0,19.00102051624232
11080,Fetal Weight,Asthma,1.0,3.576668787658674
11282,Overweight,Asthma,30.0,24.716162986525237
12169,Obesity,Asthma,302.0,251.43120279397172
13521,"Obesity, Morbid",Asthma,4.0,7.0117598094982405
14091,Thinness,Asthma,3.0,8.011798829568171
15212,Cyanosis,Asthma,12.0,20.9209150502864
16688,Edema,Asthma,53.0,31.58153898745275
17991,"Edema, Cardiac",Asthma,1.0,3.5190396748220376
18794,Eye Manifestations,Asthma,1.0,1.507876973895496
20094,Fatigue,Asthma,26.0,29.58834204355716
20966,Mental Fatigue,Asthma,2.0,7.170358954653166
21223,Fetal Distress,Asthma,2.0,5.176903276494116
21586,Flushing,Asthma,4.0,10.456048540906371
21908,Heart Murmurs,Asthma,1.0,2.3634171314371484
22710,Hypergammaglobulinemia,Asthma,18.0,30.22425294672484
24460,Neurologic Manifestations,Asthma,4.0,0.2797656527013375
25418,Cerebrospinal Fluid Rhinorrhea,Asthma,1.0,2.677472489143819
27403,Cerebellar Ataxia,Asthma,1.0,1.7087856229578182
30032,Torticollis,Asthma,2.0,4.309981845298934
30411,Hyperkinesis,Asthma,4.0,9.364001010090425
31199,Myoclonus,Asthma,4.0,7.100283477721324
31790,Psychomotor Agitation,Asthma,1.0,2.2425601797093533
32178,"Akathisia, Drug-Induced",Asthma,4.0,12.443645797177558
32682,Tremor,Asthma,84.0,146.10563409357317
34137,Neurobehavioral Manifestations,Asthma,1.0,0.3707580028077621
34253,Apraxias,Asthma,1.0,2.3837740685058924
35704,Dyslexia,Asthma,2.0,5.354944978287638
36704,Speech Disorders,Asthma,2.0,2.3058331220480084
37964,"Aphasia, Broca",Asthma,1.0,3.110911449294389
39376,Stuttering,Asthma,1.0,3.3234728912780622
39668,Learning Disorders,Asthma,9.0,15.617811395621224
41091,Delirium,Asthma,1.0,2.083955149532715
41669,Consciousness Disorders,Asthma,2.0,1.754258552448745
42294,Unconsciousness,Asthma,6.0,5.567836975233879
43187,Coma,Asthma,16.0,20.993357005491877
44453,Syncope,Asthma,11.0,16.399805702827276
45308,Lethargy,Asthma,1.0,3.4953231482047213
45627,Memory Disorders,Asthma,3.0,4.4039928229916985
47598,Mental Retardation,Asthma,9.0,8.149020156654428
50034,Hallucinations,Asthma,2.0,3.4465763686488904
51179,Psychomotor Disorders,Asthma,2.0,2.663281983274219
51824,"Apraxia, Ideomotor",Asthma,1.0,4.113246907527079
51948,Fasciculation,Asthma,1.0,3.074353853560592
52227,Muscle Cramp,Asthma,3.0,6.72768053912806
52604,Muscle Hypertonia,Asthma,1.0,1.480420127662457
52918,Muscle Rigidity,Asthma,1.0,2.4019328035177634
54178,Muscle Hypotonia,Asthma,10.0,16.56511134705775
55328,Muscle Weakness,Asthma,4.0,3.971964326811448
56664,Muscular Atrophy,Asthma,12.0,17.52986123512594
57867,Spasm,Asthma,12.0,16.407329658750907
59083,Tetany,Asthma,5.0,11.906033365003232
60506,Pain,Asthma,30.0,9.881601258922204
62469,Back Pain,Asthma,2.0,2.2938570383587638
63473,Low Back Pain,Asthma,5.0,7.952105114383926
64207,Facial Pain,Asthma,1.0,1.9723285922962424
65238,Headache,Asthma,49.0,43.34364848088264
66583,Neck Pain,Asthma,2.0,3.9175840131574176
67190,Neuralgia,Asthma,3.0,4.614942318244077
67913,Sciatica,Asthma,3.0,6.508227894221216
68410,"Pain, Intractable",Asthma,1.0,1.992983371326988
69441,Paralysis,Asthma,19.0,9.20495617217412
70817,Facial Paralysis,Asthma,1.0,1.357096911630458
71970,Hemiplegia,Asthma,3.0,3.883897088676048
74553,Paraplegia,Asthma,3.0,3.8324378509972994
75822,Quadriplegia,Asthma,4.0,5.476558677974561
76612,Respiratory Paralysis,Asthma,3.0,7.468260772922638
77083,Vocal Cord Paralysis,Asthma,15.0,29.81669315177942
77797,Paresis,Asthma,1.0,1.2877357838329555
79289,Psychophysiologic Disorders,Asthma,289.0,428.4441282703552
79987,Pupil Disorders,Asthma,1.0,1.7461232933954625
81331,"Reflex, Abnormal",Asthma,11.0,15.4784403730517
82800,Seizures,Asthma,23.0,19.43883928699252
84206,Sensation Disorders,Asthma,1.0,0.3433219042716396
85157,Dizziness,Asthma,7.0,9.397299956880351
86203,Hearing Disorders,Asthma,1.0,0.7350165749565932
87121,Hearing Loss,Asthma,2.0,1.6071010892456583
88070,Deafness,Asthma,2.0,2.4570543261245223
90534,"Hearing Loss, Sensorineural",Asthma,1.0,1.2148558604642947
92966,Olfaction Disorders,Asthma,4.0,9.152920866170168
93761,Hyperalgesia,Asthma,1.0,2.3941100778365545
95467,Paresthesia,Asthma,4.0,5.432072584599115
96254,Taste Disorders,Asthma,2.0,4.752183144667752
97252,Vision Disorders,Asthma,2.0,1.3269788637358182
99140,Blindness,Asthma,2.0,2.1962767100198994
100151,"Blindness, Cortical",Asthma,2.0,5.889352060504118
103320,Sleep Disorders,Asthma,80.0,119.43991278954536
104010,Sleep Deprivation,Asthma,12.0,30.91094746793188
104476,"Urinary Bladder, Neurogenic",Asthma,1.0,2.0782571284180773
105078,Vertigo,Asthma,4.0,6.385007772750314
105850,Voice Disorders,Asthma,23.0,38.30063073751419
106238,Aphonia,Asthma,3.0,10.886563622487731
106364,Dysphonia,Asthma,5.0,17.247568060867135
106665,Hoarseness,Asthma,16.0,35.45803076225916
108465,Abdominal Pain,Asthma,8.0,6.787869425179263
109798,"Abdomen, Acute",Asthma,3.0,4.312800391438586
110519,Colic,Asthma,1.0,2.13474731637282
111190,Arthralgia,Asthma,1.0,1.4773000003262131
111817,Shoulder Pain,Asthma,1.0,2.420427386153928
112424,Chest Pain,Asthma,36.0,39.58418989283373
113280,Angina Pectoris,Asthma,29.0,42.12781780803486
113953,Acute Coronary Syndrome,Asthma,2.0,5.19592085243217
114288,"Angina, Unstable",Asthma,1.0,2.2425601797093533
114620,"Angina Pectoris, Variant",Asthma,1.0,3.2659490471398755
115358,Flank Pain,Asthma,1.0,3.148856380858513
115825,"Pain, Postoperative",Asthma,7.0,11.744987255865215
116820,Dysmenorrhea,Asthma,3.0,8.280314261172267
117538,Anorexia,Asthma,2.0,3.650521227908373
119560,Diarrhea,Asthma,12.0,11.078257572987726
120598,"Diarrhea, Infantile",Asthma,2.0,4.562490644041182
121082,Dyspepsia,Asthma,3.0,6.246156598159887
121730,Gagging,Asthma,3.0,11.196698685849238
121908,Halitosis,Asthma,1.0,3.241407938223758
122059,Heartburn,Asthma,4.0,12.707477668344747
122235,Hiccup,Asthma,4.0,11.814903463087909
122419,Hyperphagia,Asthma,1.0,2.399318422943693
122648,Bulimia,Asthma,1.0,2.76385710334264
123424,Nausea,Asthma,24.0,27.330073779939354
125040,Vomiting,Asthma,28.0,23.61835463191085
127306,Anoxia,Asthma,234.0,234.465325779548
128354,Fetal Hypoxia,Asthma,8.0,21.87380244589015
128762,Apnea,Asthma,14.0,26.271754716784315
129816,Cough,Asthma,707.0,929.513509825107
131110,Dyspnea,Asthma,541.0,543.8249297129329
132030,"Dyspnea, Paroxysmal",Asthma,32.0,120.07147398367196
132462,Hemoptysis,Asthma,8.0,13.576594908295334
133007,Hypercapnia,Asthma,81.0,170.9896895755714
133446,Hyperoxia,Asthma,1.0,2.9491907106065858
133719,Hyperventilation,Asthma,240.0,505.2312352006017
134151,Hypocapnia,Asthma,8.0,26.96495735763012
134376,Hypoventilation,Asthma,19.0,47.90571279013388
134692,Mouth Breathing,Asthma,22.0,71.04591119356684
134836,Respiratory Aspiration,Asthma,6.0,19.980441451856485
135214,Respiratory Sounds,Asthma,1200.0,1967.1231939255235
135707,Snoring,Asthma,17.0,46.92178081330951
135917,Sneezing,Asthma,13.0,43.63997072949283
136433,Skin Manifestations,Asthma,8.0,4.89885774481246
137165,Ecchymosis,Asthma,6.0,13.799887398468364
137868,Jaundice,Asthma,3.0,4.3641353128567495
139286,Pruritus,Asthma,31.0,45.44420536293591
139874,Tinea Pedis,Asthma,1.0,3.472156088923187
140277,Purpura,Asthma,11.0,11.69540466522047
141189,"Purpura, Schoenlein-Henoch",Asthma,1.0,1.9982144207445407
141757,"Purpura, Thrombocytopenic",Asthma,1.0,1.4149055205518302
144700,Proteinuria,Asthma,4.0,4.995911094134208
145522,Albuminuria,Asthma,1.0,2.065086665228332
146546,Urinary Incontinence,Asthma,1.0,1.6175293416348633
147117,"Urinary Incontinence, Stress",Asthma,1.0,2.8021759676447764
147777,Hirsutism,Asthma,3.0,7.451166709578724
809,Fever,Clostridium Infections,7.0,4.332563425983078
2953,Fever of Unknown Origin,Clostridium Infections,1.0,1.4731549166710445
4532,Body Weight,Clostridium Infections,2.0,0.68597569428953
15831,Edema,Clostridium Infections,4.0,2.383512376411528
42854,Coma,Clostridium Infections,1.0,1.312084812843242
44181,Syncope,Clostridium Infections,1.0,1.4908914275297522
47048,Mental Retardation,Clostridium Infections,1.0,0.9054466840727144
56324,Muscular Atrophy,Clostridium Infections,1.0,1.460821769593828
58648,Trismus,Clostridium Infections,1.0,2.597960426216085
59465,Pain,Clostridium Infections,8.0,2.635093669045921
62004,Back Pain,Clostridium Infections,1.0,1.1469285191793817
68879,Paralysis,Clostridium Infections,1.0,0.4844713774828483
71614,Hemiplegia,Clostridium Infections,1.0,1.294632362892016
75470,Quadriplegia,Clostridium Infections,1.0,1.3691396694936402
82228,Seizures,Clostridium Infections,1.0,0.8451669255214139
98704,Blindness,Clostridium Infections,5.0,5.490691775049749
107770,Abdominal Pain,Clostridium Infections,13.0,11.030287815916305
109346,"Abdomen, Acute",Clostridium Infections,9.0,12.938401174315755
110854,Arthralgia,Clostridium Infections,1.0,1.4773000003262131
112046,Chest Pain,Clostridium Infections,2.0,2.199121660712985
117914,Constipation,Clostridium Infections,1.0,1.593915493526559
118856,Diarrhea,Clostridium Infections,291.0,268.64774614495235
120416,"Diarrhea, Infantile",Clostridium Infections,11.0,25.093698542226495
122367,Hyperphagia,Clostridium Infections,1.0,2.399318422943693
122885,Nausea,Clostridium Infections,1.0,1.1387530741641398
124376,Vomiting,Clostridium Infections,2.0,1.687025330850775
126836,Anoxia,Clostridium Infections,2.0,2.0039771434149403
137485,Jaundice,Clostridium Infections,1.0,1.45471177095225
138330,"Jaundice, Obstructive",Clostridium Infections,1.0,2.4980286321774794
139999,Purpura,Clostridium Infections,1.0,1.0632186059291338
143583,Oliguria,Clostridium Infections,1.0,2.6140121352265933
145914,Hemoglobinuria,Clostridium Infections,3.0,8.650564821296186
819,Fever,Staphylococcal Skin Infections,3.0,1.8568128968498905
15839,Edema,Staphylococcal Skin Infections,4.0,2.383512376411528
22381,Hypergammaglobulinemia,Staphylococcal Skin Infections,3.0,5.037375491120807
59472,Pain,Staphylococcal Skin Infections,5.0,1.6469335431537004
74131,Paraplegia,Staphylococcal Skin Infections,1.0,1.2774792836657665
98709,Blindness,Staphylococcal Skin Infections,1.0,1.0981383550099495
118864,Diarrhea,Staphylococcal Skin Infections,1.0,0.9231881310823103
138891,Pruritus,Staphylococcal Skin Infections,5.0,7.329710542409018
140003,Purpura,Staphylococcal Skin Infections,1.0,1.0632186059291338
146277,Urinary Incontinence,Staphylococcal Skin Infections,1.0,1.6175293416348633
21,"Aging, Premature","Arthritis, Rheumatoid",2.0,6.929102979075935
293,Asthenia,"Arthritis, Rheumatoid",2.0,4.1264385021070735
1468,Fever,"Arthritis, Rheumatoid",54.0,33.422632143298024
3268,Fever of Unknown Origin,"Arthritis, Rheumatoid",8.0,11.785239333368354
5200,Body Weight,"Arthritis, Rheumatoid",82.0,28.12500346587073
6995,Birth Weight,"Arthritis, Rheumatoid",10.0,14.071309430047002
8188,Weight Gain,"Arthritis, Rheumatoid",2.0,2.9733794813521044
9349,Weight Loss,"Arthritis, Rheumatoid",29.0,29.00155763005406
10324,Emaciation,"Arthritis, Rheumatoid",1.0,1.8326407212518088
10708,Cachexia,"Arthritis, Rheumatoid",30.0,59.84172047414317
11247,Overweight,"Arthritis, Rheumatoid",3.0,2.471616298652524
11972,Obesity,"Arthritis, Rheumatoid",57.0,47.45555814323309
14057,Thinness,"Arthritis, Rheumatoid",3.0,8.011798829568171
14481,"Cardiac Output, Low","Arthritis, Rheumatoid",4.0,8.571182598222594
14949,Chills,"Arthritis, Rheumatoid",1.0,3.585179477326583
15158,Cyanosis,"Arthritis, Rheumatoid",2.0,3.4868191750477324
16457,Edema,"Arthritis, Rheumatoid",193.0,115.00447216185624
18193,Hydrops Fetalis,"Arthritis, Rheumatoid",1.0,2.341000252522606
18741,Eye Manifestations,"Arthritis, Rheumatoid",29.0,43.72843224296938
19970,Fatigue,"Arthritis, Rheumatoid",143.0,162.73588123956438
21568,Flushing,"Arthritis, Rheumatoid",1.0,2.6140121352265933
22632,Hypergammaglobulinemia,"Arthritis, Rheumatoid",49.0,82.27713302163984
23256,Intermittent Claudication,"Arthritis, Rheumatoid",1.0,2.2183032020637934
23663,Mobility Limitation,"Arthritis, Rheumatoid",4.0,11.055428413370558
24374,Neurologic Manifestations,"Arthritis, Rheumatoid",38.0,2.6577737006627062
26428,Ataxia,"Arthritis, Rheumatoid",4.0,4.878638851107761
28722,Chorea,"Arthritis, Rheumatoid",10.0,19.929833713269883
29980,Torticollis,"Arthritis, Rheumatoid",2.0,4.309981845298934
30778,Hypokinesia,"Arthritis, Rheumatoid",4.0,11.51717308395683
31156,Myoclonus,"Arthritis, Rheumatoid",1.0,1.775070869430331
32640,Tremor,"Arthritis, Rheumatoid",7.0,12.175469507797764
33397,"Gait Disorders, Neurologic","Arthritis, Rheumatoid",6.0,10.468593119610013
36628,Speech Disorders,"Arthritis, Rheumatoid",1.0,1.1529165610240042
37444,Aphasia,"Arthritis, Rheumatoid",1.0,1.810661814533033
38351,Articulation Disorders,"Arthritis, Rheumatoid",1.0,1.887448957746804
38650,Dysarthria,"Arthritis, Rheumatoid",1.0,2.0265851178737564
40393,Confusion,"Arthritis, Rheumatoid",1.0,1.508948211276995
41058,Delirium,"Arthritis, Rheumatoid",2.0,4.16791029906543
41636,Consciousness Disorders,"Arthritis, Rheumatoid",4.0,3.50851710489749
43091,Coma,"Arthritis, Rheumatoid",2.0,2.624169625686484
44380,Syncope,"Arthritis, Rheumatoid",3.0,4.4726742825892565
45113,"Syncope, Vasovagal","Arthritis, Rheumatoid",1.0,3.1825674382008247
45585,Memory Disorders,"Arthritis, Rheumatoid",1.0,1.4679976076638996
47417,Mental Retardation,"Arthritis, Rheumatoid",2.0,1.810893368145429
48783,Perceptual Disorders,"Arthritis, Rheumatoid",2.0,2.7721147324283435
49262,Agnosia,"Arthritis, Rheumatoid",1.0,2.5362124191476383
50002,Hallucinations,"Arthritis, Rheumatoid",1.0,1.7232881843244452
50816,Phantom Limb,"Arthritis, Rheumatoid",4.0,12.917438398830337
51108,Psychomotor Disorders,"Arthritis, Rheumatoid",1.0,1.3316409916371097
51924,Fasciculation,"Arthritis, Rheumatoid",1.0,3.074353853560592
